text	label
Para un niño motor de sobras!!!. Producto valido. Está bastante bien yo le he puesto un diente menos en el piñon del motor se la he hecho a mi hija de 9 años y ella está encantada, con el diente menos y para un niño tiene bastante aceleracion pero poca velocidad de todas maneras es lo que yó quería.Es muy divertido y con la niña sube cuestas muy empinadas. Mi hijo de 12 años hasta hace caballitos haciendo algo de fuerza. Es un kit que requiere mucha mano de obra pues amí no me fué bien nada de lo que traía. El controlador facil de instalar los terminales que lleva son unicos para cada elemento y si intentas por ejemplo poner la bateria en el terminal del motor no encaja. El motor no se calienta practicamente nada de nada. Para este kit es mejor tener un poco de maña si no mál. Muy buen producto.	1
Cremalleras. Las dimensiones del producto son las correctas,el patinete entra perfectamente.Las cremalleras las veo un poco debiles.	0
No parecen originales. Funcionan bien pero no creo que sean originales. No vienen en el embalaje de Shimano, sino sueltas en una bolsa.	0
Solo apariencia. Aguantan poco, muy blandos	0
Modelo diferente. La forma de la tabla es diferente a como es en las fotos, dos amigos lo han comparado y sí tienen el mismo que el de las fotos. No lo devuelvo porque no me desagrada y su forma me sirve para el uso que iba a darle. Lo he usado un rato solo y creo que para el precio que tiene es bastante bueno.	0
Buena opción. Me gustan más los silbatos dé alumnio que los dobles. Pero por el precio tengo 4 silbatos repartidos por mi equipo.	1
Igual a la original. Igual que la original, la llevé al taller de patinetes y me la pusieron sin problemas	1
No está mal. El color no es el que pedí	0
Recibida en tiempo correcto. Correa un poquito corta para los relojes Garmin Vivosmart HR Large Fit. la he recibida en tiempo y forma correcto	0
Un balón malisimo. Si llego a saber que el balón era así de malo no lo compro. En dos partidos que jugo mi hijo con él, se rompió completamente.	0
FALLOS DE AMAZON. Amazon fue un desastre. Primero pagué de más para que el producto me viniera antes, al final se retrasó y me tuvieron que pedir disculpas. Pero lo peor de todo es que YO PEDÍ UNA MOCHILA DE 65 L y lo que me vino fue una de 45l. Era para un regalo de cumpleaños por lo que además de incumplir los plazos, tuve que pasar el mal rato de recibir una mochila mucho más pequeña que la que había encargado. Lamentable.	0
Mochila. Justo lo que necesitaba una mochila grande y con muchos compartimentos para diversas funciones por la capacidad y la aparente calidad. No me ha decepcionado, buena material, resistente y ligera para el tamaño que tiene. Es transpirable y tiene infinidad de rincones para guardar cosas. Con una capacidad mucho mayor de lo que se puede esperar para su tamaño. Muchos compartimentos y bolsillos.	1
Perfecta. Navaja suiza muy completa y de bastante calidad, para el precio que tiene es buena opción para llevar al campo.	1
Copia con licencia, pero no camiseta oficial como tal.... Debería aclararse en la descripción del artículo que no es la camiseta oficial, sino una copia oficial con licencia que no es exactamente lo mismo que la camiseta oficial porque le faltan algunos detalles y además se nota en la calidad del tejido que no es tan transpirable como una camiseta de fútbol tradicional. El tallaje es muy entallado. Devuelta el mismo día que llego.	0
Puede valer.. La veo útil, pero un poco corta.	0
Comoda. Tengo otra mas grande y esta la queria para caminatas cortas. Hace su función	1
Cómodo pero se deshace. Desde la primera salida deja partículas en los guantes. Se va deshaciendo, no parece que vaya a durar mucho...	0
MUY BONITA. Es una gorra muy bonita, la compré para mi hijo de 11 años y le queda bien.	1
Extractor demasiado corto. El diseño del extractor no es adecuado. Es demasiado corto y es imposible encajar una llave inglesa o un vaso de carraca para hacer bien la fuerza. Compraré uno más largo o con otro tipo de anclaje; como los extractores que tienen el agujero interior con forma cuadrada o hexagonal para meterle una carraca directamente o una llave allen grande. Por otro lado la llave de cadena va perfecta, ninguna queja al respecto.	0
Regular. Pero sirve para viajes.. No es nada del otro mundo.pero sirve para viajes.	0
Gran calidad. De muy buena calidad, los colores pueden variar pero es a lo que menos importancia le doy. Las botellas no tienen el tapón que sale en La foto, son de rosca pero aún así encantadas con ellas. Las metí en el lavavajillas y salieron nuevas.	1
Es tal y como se describe el producto. La calidad precio es bastante razonable. En este caso ha sido un regalo para un disfraz de Halloween Así que, satisfecho con la compra	1
Bien. Compré esta bolsa para usarla en los paseos en kayak. Parece de calidad aceptable y cumple su función. Sin pegas	1
Buena. Fue un regalo y muy acertado. De calidad, grande, funcional y bonita. Muy contentos. . . . . .. .	1
Muy buena compra. Muy cómoda y de gran capacidad	1
Decepcionante. Bastante pobre, poca salida de la bola y un sistema antivibracion muy malo, no es para jugar mucho con ella. Un precio muy alto para la calidad de la pala.	0
Seriedad. Recibí la pistola y aunque no la he probado, por el precio que tiene, debería ser de mejor calidad el producto	0
Modelo no se corresponde con la foto. El modelo que envían no se corresponde con el de la foto, ni con la descripción del pedido, que pone marrón y beige. El balón que envían es todo marrón. Imagino que la calidad será la misma que el modelo de la foto.	0
funciona bien. Lo compre por la doble velocidad de hinchado y lo cierto que es muy cómodo par hinchar es rápido, pero una cosa que no tiene es la posibilidad de poder deshinchar,	0
Bien para su precio. Las bandas no tienen mucha tensión	0
Todo según lo esperado. Muy bien, aunque en la boca se pega demasiado el polvo, el material algo rugoso para lo que es	1
Defectuoso. Un electroestimulador no funciona como los otros y los adhesivos de los brazos no queda sujeto a la piel quiero cambiarlo	0
Ok. Es cómoda y fácil de usar solo un poco pequeña y le falta ser impermeable	0
El tamaño sí importa. Ojo tamaño de los parches. Al repetir una de mis compras habituales, me enviaron los parches de la derecha de la foto, cuando los que vengo usando tienen el tamaño de la izquierda. El caso es que sí: resulta que los que me enviaron miden 40X40 y está claro que confié en que serían los mismos de siempre. No me di ni cuenta de que les habían reducido tanto el tamaño. No me percaté, básicamente, porque el precio era el de siempre. Los parches, como es evidente, se quedan muy cortos para abarcar puntos musculares. A mí , que trabajo la electroestimulación con intensidades muy altas, me pegan unos "picotazos" bastante desagradables. El tamaño es ridículo, para qué nos vamos a engañar.... Así que aviso para que no le pasa a nadie más.	0
No tienen protección UV. Entiendo que el producto es barato y no esperaba materiales de primera calidad. No he llegado a usarlas porque he realizado una prueba para ver si realmente los cristales llevaban filtro UV tal y como especifican y no es cierto. Los cristales no protegen contra la radiación solar. Esto es incluso más peligroso al ser oscuros ya que la exposición al sol molesta menos y el daño puede ser mayor. Engañar en estos temas en que la salud está en juego debería ser denunciable.	0
Muy buena compra. La bici es una chulada a la vez que resistente. Mi hijo tiene 3 años y mide aprox 90 cm y la sigue usando y todavía le queda un punto del sillín para subirlo, así que la dejará de usar porque le compraremos ya una con pedales, no porque se le quede pequeña.	1
malisimo. no dura nada las resistencias, se funden enseguida, no comprar, 3 usos le he podido dar ... penoso me siento estafado	0
Práctico y seguro. Compré el chaleco para mi hija de 2 años ya que el de otras marcas no se ajustan muy bien,ella es muy delgada y en otros modelos le bailaba un poco.Este se ajusta genial y ella está muy cómoda,la permite estar sola en el aq	1
Buena compra.. Buena correa. Buena relación calidad precio. Aún no la he podido usar por seguir utilizando la original. Rapidez en el servicio de envío.	1
Cierre muy bueno y botella resistente. Me gusta mucho el doble tapón, muy útiles.	1
no me han durado ni un mes. iban bien los primeros dias pero ahora cuando freno el freno se queda enganchado y la pinza no se suelta	0
Mala. Muy mala, se ve mal y no regula	0
Decepcionado.. Compré esta smartband y apenas 3 meses después la bateria apenas aguanta ni medio dia, el dorado se ha quitado .... Un desastre. No la devuelvo por que ya se me ha pasado el plazo, pero desaconsejo totalmente su compra.	0
Útil para rehabilitar. Genial para hacer un poco de rehabilitación en manos y brazos. El cuenta calorías no se enciende hasta que no se pone en marcha de forma correcta y para mí gusto dura poco encendida la pantalla, pero por lo demás cumple su función	1
No se pudo el envío pero han devuelto el dinero. Todo perfecto, pero al final no se pudo el envío a Canarias , pero me han devuelto el dinero, todo OK.	1
Nunca llego. Nunca me llego el pedido	0
Reloj ok correa ko. El reloj es bueno pero la correa se rompio a los pocos días	0
Mala compra. Parecía buen producto a buen precio, pero ayer dejé la bici atada a una verja en la universidad y cuando fui a cogerla....el candado no abre. Se prueba un montón de veces la combinación, pero no abre. He tenido que cortar el cable para poder coger la bici. Un desastre.	0
Tallan pequeño. Tengo un 39 y por los comentarios me compré una xl. Cuesta ponerlos y se nota la presión. Los he usado 2 dias y de momento contenta	1
Calidad precio. Los colores se ajustan a la foto. Lo que no me gusta es que el cierre en unos es dorado y en otros plateado.	1
Eficaz, mantiene muy bien el frío.. Me ha gustado también la estética, es elegante y cuidada.	1
Demasiadas instrucciones. Es complicado de usar	0
Es la misma q la del decathlon. Era lo q esperabamos. Amplia. El montage la primera vez nos costo pero ya despues facilisima	1
Se incumplió el plazo de entrega. Contrariamente a lo indicado se recibio después de Reyes	0
No entra agua. Un buen tubo, lo he usado todo el verano y muy a menudo y ha cumplido su función	1
Encantada. Muy bien encantada con el	1
no conecion con las apps. lo estoy devolviendo porque no conecta con las aplicaciones whatsap, messenger,facebook... aparte de eso todo esta bien y tampoco te aprecen datos de sueño	0
Tienes menos tacos de los que aparenta en foto.... Las cubiertas en realidad son mas lisas de lo que parece en la fotografía, tienen menos tacos...	0
Cómoda y ligera. Mochila cómoda para uso diario. Buena calidad. Tal cual las fotos.	1
Lo rapidito qué llego. Algo pequeños pero bien	1
La peor experiencia de compra en amazon. El producto no se que tal sera.... despues de semanas y semanas el transporte ni llego a llamar ni llego a venir y Atencion al cliente un 0 no dieron soluciónes una empresa poco seria espero que mejoren ahora a ver que tardan con el reembolso me siento engañado	0
Juan Antonio. Mala calidad de material nada mas que al montarlo ya se hunde el tornillo quedandose suelto.No lo aconsejo de ABS tiene poco.	0
Buen producto. Lo esperado, cumple la función.	1
Los centímetros empiezan mal. La cinta en si es muy buena ya que he tenido uno antes pero esta cinta está mal empieza a medir desde los 4.5 cm bastante molesto tener que restar en cada medida ya ni lo puedo cambiar al pasar el tiempo de devolución	0
No está mal. Es un poco cutre el acabado pero por el precio no se puede pedir más	0
