text	validation
Correa algo pequeña. Talla poco. Encaja perfectamente con él reloj pero la correa es algo pequeña y parece de mala calidad pues se ve muy endeble	0
Sigue funcionando como el primer día. Tiene 3-4 años. Le he dado mucho uso y sigue funcionando como el primer día. Me la he llevado a todos los sitios, montañas, ríos, selva, con nieve, con agua. Bajo el agua en el Caribe y sobre los pantanos de todo el país y siempre ha tenido un Gran rendimiento, una gran resistencia y una gran calidad de imagen.	1
Sin enchufe. Viene el cable solo sin enchufe , en ningún sitio indica que venga sin enchufe , no se si viene defectuoso o es así .	0
Producto poco duradero. Al tercer día de uso, empezó a tener problemas para sincronizarse con los sensores, y al cuarto no volvió a encender (probé cambiando las pilas) y ni con eso. MALA CALIDAD, NO RECOMENDABLE.	0
Que se revise el producto antes de enviarlo. No me ha gustado que un tornillo venía doblado y he tenido que comprar uno	0
Funda práctica, cubiertos sencillos. Los cubiertos son pequeños y de calidad muy regular, pero cumplen su función. La cuchara es un poco pequeña para una sopa. El estuche es muy práctico. En mi caso, uso el estuche pero no los cubiertos.	0
Lo siento quizás valdría en interior, en exterior no. Su tamaño era ideal para mí bicicleta de montaña. Pero en 3 o 4 meses se desintegró en exterior pero protegido de la lluvia,pero del sol no	0
Yo la quería para nadar y no vale. He tenido dos y las he tenido que devolver. Una porque dejó de funcionar bien y la otra porque le entró agua.	0
Amplia capacidad. Buen material y acabados perfectos. Amplia capacidad	0
Producto. El producto no corresponde a lo esperado	0
Buen producto. Se ve de buena calidad y la sensibilidad parece correcta ya que las pulsaciones coinciden con las marcadas en un pulsómetro de cinta para el pecho, aunque me falta contrastar el nivel de oxígeno con la medida de otro oxímetro más profesional	1
Un detalle.. El espesor de la pared de la rosca externa es muy fino y no realiza un cierre estanco con un tapón.	0
Montaje fácil y estructura estable. Se monta sin demasiada dificultad, necesitarás dos llaves para sujetar las tuercas y apretar. Lo he probado solamente hoy, pero parece estable cuando dejas la barra "con fuerza". Los soportes superiores suficientemente altos para sentadillas y demás. Para pecho se puede hacer un poco pequeño si la barra es corta.	1
Pésimo. Malísimo, he pedido en dos ocasiones y todas las válvulas perdían aire. De las cuatro ni una sola funcionaba como debe. Que se puede esperar de un producto que no cumple con el cometido para el que está fabricado? No recomendable.	0
Guantes leone. Los guantes son negro enteros, sosos y sencillos, nada que ver a los que aparecen en amazon. Una decepción que te envien un producto mal sabiendo que no es el que ofrecen.	0
Las mancuernas, bien. El maletín, mal. El maletín llegó roto y terminó de romperse al segundo día. Pero bueno, las mancuernas son lo que esperaba y realmente buscaba.	1
muy util. Esta tarjeta de memoria de 32GB la compré para mi cámara de vigilancia, con ella puedo grabar todo lo que pasa en mi tienda sin preocupación. La verdad es muy útil, compraría más la próxima vez si es necesario.	1
un fallo enorme. Las tiras se salen todo el rato...Decepcionada. Solo tiene un año y ya tengo que mirar otra	0
Bien bueno oiga. Era para un patinete heredado, las ruedas se deshicieron de puro viejas y gastadas. Van bien, y quedan resultonas. Las seguiremos probando con el crio.	1
Hay que pagar para devolverlo. Ojo, la devolución no es gratuita	0
Mediocre. Calidad mediocre, dejando de lado que me llego el cristal rayado, no presenta mucha calidad que digamos, y lo mas importante, el vendedor es de Alemania, esto me dio confianza, pero luego he recibido un producto chino, por lo que me tengo que creer que sea borosilicato y que no contenga BPA los plásticos...no me fio de las normativas de otros países y en España, llegan miles de artículos con BPA y nadie puede parar esto, ni siquiera aduanas (Tributaria). Edito, tras preguntar al vendedor me dice que la botella es de vidrio, pero en el anuncio pone borosilicato, en que quedamos?	0
Plástico como todas las de este tipo y precio. No he encontrado ninguna máscara de este tipo que no se empañe. Si buscas algo de calidad que sea cristal templado para bucear y no plástico. Aún así para pasar un rato divertido o iniciar a un niño no está mal.	0
Vale la pena. Compre la grande y es perfecta para el trabajo de mi marido, diferentes compartimentos muy amplios, y las cremalleras son gordas y bastante fuertes! Las asas muy acolchadas y bien rematada toda la mochila en general.. es fuerte. Y ya a modo consejo.. de estas mochilas llevo 2 compradas (roto de cremalleras y desgarro de tela por peso) en otra app mas barata pero de calidades cuestionables.. porque sale a mitad de precio pero en calidad no tiene nada que ver una con otra! Vale la pena! Las otras 2 en general las calidades de todos los materiales son para un rato! Estoy segura de que va a durar mucho más y así lo espero. Buena compra! Llegada unos días de más tarde pero nada imperdonable y recibida el día que me aseguraron después del retraso. Recomendable 100%	1
Buena compra.. Compradas para piernas cansadas, con varices, alivian muchísimo el dolor, son muy cómodas y fáciles de poner. La compresión es buena. Le doy 4 estrellas, por la única queja, la parte de abajo aprieta mucho y después de un rato, por la circulación, el pie se hincha un poco y se va poniendo morado.	1
Perfecto. Lo que se indicaba, freno shimano xt en perfecto funcionamiento	1
Muy bien. Tamaño y forma tal cual la foto, viene bien de talla y el material se ve bueno de momento muy contenta	1
Nada. No cumplía nada, conseguía que el cliente se aburra	0
Muy bien!!. Todo correcto ,embalaje en una bolsita,con recambio de cuerda y gomita de protección para los golpes,los grips d los manguitos son d calidad y los rodamientos van muy bien,me pareció un buen producto calidad precio	1
Me ha decepcionado. Es una mochila pequeña, no esperaba tener que comprar otra tan pronto. Es practica si no has de llevar muchas cosas, pero si has de hacer compra no basta para nada... y es mi caso, voy en bicicleta y necesito que me quepan al menos un par de cosas. De calidad muy bien. Y la funda para el agua, excelente.	0
Perfect!. Es muy buena, bastante fuerza y con mucha precisión. Recomendada al 100%	1
Pedido no entregado. No me ha llegado el pedido estaba previsto para el 12 de julio y mo ha llegado	0
Funcionamiento irregular. En principio funciona bien, para emergencias o agujeros pequeños puede valer. Lo malo es que cristaliza y se queda rígido. Con el tiempo se va abriendo el agujero nuevamente y pierde. Imagino que depende mucho de la zona del neumático donde se aplique funcionará mejor o peor. Lo mejor es parchear por dentro la cubierta.	0
Pequeño. Ha tardado un poco en llegar. La talla es pequeña.	0
Cómodos. Muy contento. Se adaptan bien y son cómodos.	1
Sombrero. Nada más ponerlo se le saltó un remache	0
Muy bonitos y buena calidad. Creo que en el título ya lo he dicho todo.Lis utilizo para hacer pesas y van muy bien, además el color morado es muy bonito, y la talla pequeña por fin me queda bien ( tengo las manos pequeñas y me cuesta encontrar guantes que se me ajusten).Todo perfecto.	1
Que es muy práctico.. Este cargador es mejor que el original que acompaña al reloj Pebble	1
bueno. alumbra bien luz blanca y por el precio bien	1
Demasiado finos y duros. Demasiado finos y duros. No los volveria a comprar	0
Excepcionales. Muy recomendables para ejercicios en casa	1
Perfecto. Es perfecto y llegó justo cuando dijeron	1
Super compacto y facil de guardar. La verdad es que muy sorprendido, mas compacto y fácil de doblar de lo que me esperaba. Se monta y desmonta en un momento. Las burbujas que forma al inflarlo te consiguen aislar del suelo. Con un cojincito y un saco se puede pasar una noche decente creo yo. No lo he usado en campo por la primera impresión ha sido mejor de la esperada.	1
Pulsera 100% compatible. La pulsera la use para sustituir otra original, de las especificadas en sus características, es compatible al 100%, buena calidad precio.	1
Recomendable. Es un gorro simpático, alegre, favorecedor y se ajusta bien. Las flores parecen bien pegadas. Yo compré uno para mí para ir a la piscina y gustó tanto que en el grupo con el que hago ejercicio decidimos comprar para todas. Las bromas y risas y sonrisas que hemos provocado valen de sobra lo que hemos pagado. No es un gorro "estanco" pero para no dejar pelo y que no se te empape sirve de sobra.	1
Bueno y barato. Buena calidad a buen precio.	1
Calidad. Buena cadena y buen precio!!	1
Perfecto. Como en la foto. Muy bueno	1
Jaime Cáceres. Decepcionado con la calidad de la mochila, al tirar de las correas éstas se salen y los anclajes se rompen	0
Buenos. Buenos, bonitos y baratos	1
Duros a cuatro pesetas. Por el precio tampoco puedes esperar nada, pero vamos, sólo si vas a pasear a paso tortuga	0
UN ENGAÑO TOTAL. Producto carísimo, más barato en otras tiendas.	0
No muy convencida. La verdad q no veo que realmente sirva de sudoracion! La talla queda como esperaba pero el resultado por ahora no me convece	0
Balón ligero. No es un balón demasiado resistente. Unas horas dándole patadas y ya se están descosiendo las costuras.	0
Abrigan. Pedí la talla mediana para mi marido y le quedan perfectos de tamaño. Abrigan bien y parecen de buena calidad. Aunque para mi gusto, sirven más para el frío o deportes de nieve antes que para moto ya que no tiene protecciones.	1
RESISTENTE. POR FIN.. No sé cómo son las bolsas de la competencia. Pero esta es DURA, robusta, compacta. Aguanta peso. Las cremalleras no se rompen. las costuras son resistentes. Es una BUENA BOLSA.	1
NO TIENE LA CALIDAD DESEADA. No es lo que esperaba, aunque si es economico, pero no tiene la calidad deseada !!	0
Producto ok. El productora perfecto. El envío fatal tardó casi una semana	0
Ligera. Es muy ligera y cómoda de llevar. Perfecta para lo que la necesito	1
El pedido nunca ha llegado.. El pedido nunca ha llegado. Espero que muy pronto se me devuelva el importe que he pagado por este pedido	0
No merece la pena comprarla. No se pueden poner en el reloj,no son igual que las originales, dinero perdido	0
Esta bien. Al principio huele un poco a la goma que rodea la boca del tarro pero en 2 o 3 días se va.. por lo demás muy bien	0
Peor de lo esperado. Compré estas sandalias para usarlas en el gimnasio y me decepcionaron mucho. Al ducharme con ellas el agua queda estancada y parece que mis pies están en una piscina, con lo que me cuesta una barbaridad secarlos.	0
Son buenos. Lo puse en mi patín y ban muy bien	0
Xiaomi mi band 2. No se ajusta bien a la muñeca ni al reloj, esteticamente bonitas, variedad de colores, acabado bueno, justo para su precio	0
Regular. Ventajas: fácil instalación, multitud de información, que sea inalámbrico, te quita en engorro de los cables, que disponga de iluminación para rutas nocturnas o túneles, la calidad precio en general. Inconvenientes: si no lo usas durante un tiempo, en mi caso fue el mes de agosto, pierde toda la memoria, aun teniendo batería, tienes que volver a configurarlo y comienza a contar de nuevo desde 0. Esto es un fastidio porque pierdes la cuenta total de km.	0
Muy práctica. Buena relación calidad precio, lo tenemos cuando vienen invitados y se duerme bien, lo he probado un par de veces. No tarda mucho en llenarse pero hace mucho ruido el motor	1
